Order Date,Country,Store ID,Segment,Product Name,Units Sold,Sales Amount,Gross Profit
2024-03-29,France,Store B,Sports,Sports Product 9,11,134.4899523489341,35.68413589590911
2024-05-06,UK,Store D,Clothing,Clothing Product 8,19,1683.2202107105247,105.43886858942123
2024-12-24,USA,Store C,Home,Home Product 8,15,6874.143510329031,387.67032725378476
2024-10-12,Canada,Store C,Electronics,Electronics Product 8,14,551.8968973669596,159.0128021113335
2024-10-23,UK,Store A,Beauty,Beauty Product 8,7,2039.977395101585,317.0202326755839
2024-09-16,Germany,Store D,Beauty,Beauty Product 2,1,387.05122300263247,104.28959587949193
2024-12-04,France,Store E,Home,Home Product 6,14,5873.079133921882,1364.546470262754
2024-08-31,Germany,Store D,Sports,Sports Product 1,12,2067.839352290248,557.2863069368786
2024-04-20,UK,Store D,Sports,Sports Product 6,3,1487.9056245108611,271.62450110601543
2024-01-24,Germany,Store C,Home,Home Product 6,13,758.746270852589,117.70527712851806
2024-02-19,Canada,Store D,Electronics,Electronics Product 8,8,2732.196989266746,658.7048589534705
2024-02-06,France,Store D,Electronics,Electronics Product 3,18,346.2730593063701,72.50178476921407
2024-06-29,Canada,Store C,Sports,Sports Product 8,9,3989.0678917961195,696.3364435128011
2024-09-09,France,Store C,Home,Home Product 7,6,1848.4834182840248,474.3593658280641
2024-01-25,France,Store A,Clothing,Clothing Product 4,2,981.190562641027,179.69308471502046
2024-12-14,Germany,Store A,Home,Home Product 2,2,515.6484947928429,53.90089430117475
2024-05-04,Germany,Store D,Home,Home Product 3,12,3216.80906925174,289.0523557665412
2024-01-31,France,Store D,Sports,Sports Product 4,1,407.5956505958224,115.78955312280286
2024-08-24,France,Store B,Clothing,Clothing Product 1,19,4505.708379959116,872.2515306814518
2024-08-14,Germany,Store E,Clothing,Clothing Product 6,1,299.4500487973411,84.58365107142626
2024-12-13,Germany,Store B,Clothing,Clothing Product 3,19,7496.70607902632,718.4953371735661
2024-02-07,UK,Store B,Electronics,Electronics Product 8,12,4331.81577400472,624.420378267549
2024-02-27,Germany,Store D,Home,Home Product 5,6,2658.0076649445737,438.4561913929192
2024-08-23,Canada,Store C,Sports,Sports Product 8,7,1304.526227786971,335.18589777867726
2024-06-29,UK,Store C,Beauty,Beauty Product 2,15,1908.361680831432,206.39087629838292
2024-04-23,Canada,Store E,Electronics,Electronics Product 4,7,2870.3338210150087,411.70641463683154
2024-11-01,UK,Store C,Sports,Sports Product 8,12,3078.2371236110275,465.24564833654995
2024-05-11,UK,Store D,Sports,Sports Product 2,3,868.3540020382372,54.60613898669093
2024-12-13,France,Store C,Home,Home Product 1,9,2737.3771784929395,397.8064786678151
2024-06-28,UK,Store A,Clothing,Clothing Product 2,10,2843.7102597158832,505.40570684337905
2024-03-18,USA,Store E,Beauty,Beauty Product 8,16,5713.173781654173,619.8716968976133
2024-08-07,UK,Store C,Sports,Sports Product 2,1,182.27471353221378,25.50134547120399
2024-05-21,UK,Store C,Electronics,Electronics Product 1,9,1741.9852045884522,346.00097487881095
2024-02-12,Canada,Store A,Electronics,Electronics Product 9,14,3277.2996081256383,434.8562091656819
2024-04-27,UK,Store B,Home,Home Product 4,17,8047.75134372951,1207.5733849780977
2024-02-28,Germany,Store D,Clothing,Clothing Product 4,4,308.6559675578256,20.336414323729176
2024-03-01,Canada,Store C,Sports,Sports Product 5,14,5030.725460408838,1120.4868688225574
2024-02-10,Canada,Store A,Sports,Sports Product 8,12,1627.3026161964956,179.13757557490518
2024-09-30,Canada,Store A,Clothing,Clothing Product 9,4,1698.0178628693677,411.06940256857473
2024-07-06,Canada,Store B,Beauty,Beauty Product 1,18,1470.8683157850653,98.67915272628107
2024-11-30,Germany,Store C,Sports,Sports Product 3,17,8189.374767501675,1065.3248070751893
2024-07-05,Canada,Store B,Home,Home Product 7,11,2592.032436681935,694.1309567416959
2024-08-15,Canada,Store E,Electronics,Electronics Product 1,3,1116.4417512502887,95.56589641643617
2024-06-12,Germany,Store A,Clothing,Clothing Product 1,12,1219.8454407954853,341.3631019529754
2024-10-12,UK,Store D,Clothing,Clothing Product 5,7,544.3495888622189,140.03262287194482
2024-04-11,USA,Store A,Clothing,Clothing Product 7,10,4738.782887669092,514.8873897555046
2024-09-23,UK,Store B,Sports,Sports Product 3,6,1462.156081358551,130.32914172503047
2024-05-03,Germany,Store D,Beauty,Beauty Product 4,19,3947.7077631491525,802.2805474788948
2024-06-01,UK,Store D,Beauty,Beauty Product 6,1,162.39023660062503,13.699273571190837
2024-06-27,Canada,Store A,Clothing,Clothing Product 7,13,1430.1345284156541,147.14667012704822
2024-03-06,Germany,Store D,Electronics,Electronics Product 9,8,2402.292072676161,207.29535430555202
2024-04-08,Germany,Store C,Sports,Sports Product 4,2,283.42781732397026,16.676350212303678
2024-01-24,USA,Store A,Sports,Sports Product 6,7,629.8038567112802,92.88900542033763
2024-11-28,USA,Store B,Home,Home Product 8,7,3143.0048817625334,835.2232283328194
2024-09-05,UK,Store E,Clothing,Clothing Product 7,10,3129.1732699991258,787.0563408966952
2024-06-13,Canada,Store B,Home,Home Product 6,11,2812.1342462975094,211.4376804019133
2024-04-03,USA,Store C,Sports,Sports Product 3,2,859.7240016187266,138.44672874304715
2024-12-08,UK,Store E,Sports,Sports Product 9,13,3915.3776534192266,975.9389001444487
2024-05-03,UK,Store E,Clothing,Clothing Product 9,4,1116.9663169766784,199.0148832336433
2024-10-28,France,Store B,Sports,Sports Product 4,6,1295.6339936368588,145.62325601069313
2024-06-04,France,Store A,Home,Home Product 1,8,869.2387606233185,204.866018458867
2024-12-14,Canada,Store A,Beauty,Beauty Product 8,13,2901.6871019452956,628.4569871148883
2024-09-05,France,Store E,Beauty,Beauty Product 6,3,1005.0675856383386,100.08241134698032
2024-09-27,Canada,Store B,Electronics,Electronics Product 9,1,57.96225989401054,13.309981034768741
2024-02-27,Canada,Store B,Clothing,Clothing Product 4,5,1317.799562512516,92.90763300419587
2024-07-13,Germany,Store A,Sports,Sports Product 7,9,4461.610149545713,718.622688141424
2024-07-19,UK,Store C,Sports,Sports Product 5,15,3635.1485940399116,633.6430793313117
2024-03-12,France,Store A,Home,Home Product 9,9,801.1505038963402,156.68426105235082
2024-09-03,USA,Store A,Electronics,Electronics Product 2,12,5864.910687020134,1356.709202444966
2024-04-07,Canada,Store C,Electronics,Electronics Product 5,19,2185.722402810148,152.24118083541114
2024-11-24,Canada,Store A,Home,Home Product 7,4,1506.7779700684919,87.16151384817094
2024-03-21,UK,Store E,Clothing,Clothing Product 7,5,1711.7882294190358,345.8943052821158
2024-03-05,UK,Store E,Home,Home Product 5,7,3485.497546005423,270.1444923797047
2024-01-05,France,Store E,Sports,Sports Product 5,5,1593.311718857378,307.28373707159295
2024-10-10,France,Store E,Sports,Sports Product 7,2,729.651243576677,130.0986038865208
2024-10-20,Canada,Store E,Beauty,Beauty Product 1,15,1061.225668054298,118.34804965577023
2024-03-21,Germany,Store B,Electronics,Electronics Product 6,12,5976.890744600734,1717.4273665127064
2024-03-27,USA,Store B,Beauty,Beauty Product 1,14,3263.7663192715886,354.86454541478867
2024-10-19,USA,Store C,Clothing,Clothing Product 8,9,2899.5176390448783,777.1998085382058
2024-10-07,Canada,Store D,Clothing,Clothing Product 7,7,1811.2832155389538,406.3920808506982
2024-07-15,UK,Store E,Electronics,Electronics Product 3,15,1705.7532257704245,392.3346090176241
2024-09-08,Canada,Store D,Electronics,Electronics Product 1,13,2996.3646673544627,304.9292720286162
2024-03-23,Canada,Store D,Electronics,Electronics Product 4,12,5749.382967753333,943.881310884663
2024-01-27,USA,Store E,Clothing,Clothing Product 3,18,6051.68362422782,990.1845245307463
2024-11-28,Canada,Store A,Clothing,Clothing Product 2,4,205.8488578943221,29.450436645513278
2024-06-30,Canada,Store C,Beauty,Beauty Product 3,8,3805.230708073664,1102.2577819066723
2024-05-14,UK,Store D,Beauty,Beauty Product 9,11,930.6602836734708,246.5001683469852
2024-03-30,Germany,Store A,Beauty,Beauty Product 7,15,4480.156042696672,1202.1896873228857
2024-07-24,USA,Store A,Beauty,Beauty Product 5,8,3115.4543129958815,743.7720732840252
2024-01-27,Germany,Store E,Beauty,Beauty Product 8,9,1359.1991890311222,190.2886453601461
2024-02-28,UK,Store C,Beauty,Beauty Product 5,13,6340.7944658163815,1835.8767152089526
2024-03-12,France,Store E,Clothing,Clothing Product 9,16,4293.795763925021,664.1079277932217
2024-08-14,Canada,Store C,Home,Home Product 2,5,2319.4136540951095,605.7248805197074
2024-03-31,Germany,Store E,Beauty,Beauty Product 6,1,283.86219831198605,77.28330759503065
2024-03-08,Canada,Store C,Clothing,Clothing Product 7,15,7102.893196334356,1073.764025952722
2024-12-27,Canada,Store B,Clothing,Clothing Product 3,8,1179.6347673059056,101.85051491100036
2024-09-16,USA,Store A,Beauty,Beauty Product 8,19,2414.0988845552706,211.92111494627645
2024-05-25,Germany,Store A,Clothing,Clothing Product 2,2,456.27867307869303,102.95643750526868
2024-03-03,France,Store A,Sports,Sports Product 6,11,1919.752754289881,524.7934692577556
2024-12-08,USA,Store C,Electronics,Electronics Product 2,11,3275.0763158225627,298.46769309711766
2024-06-28,Canada,Store A,Clothing,Clothing Product 5,2,465.69298341426094,85.25570240006272
2024-04-20,Germany,Store B,Beauty,Beauty Product 8,2,545.8491191552414,134.90076940865848
2024-07-09,Germany,Store B,Sports,Sports Product 5,19,7948.820281762055,1117.043920780381
2024-09-02,USA,Store D,Home,Home Product 1,15,7019.840109929433,1720.839940653265
2024-10-04,France,Store A,Sports,Sports Product 8,11,3276.72123629104,744.3760862834391
2024-12-12,USA,Store E,Home,Home Product 8,2,244.80591878509773,49.95210245979942
2024-10-23,France,Store E,Clothing,Clothing Product 5,12,4166.316129283005,572.7472390033113
2024-12-02,USA,Store E,Electronics,Electronics Product 9,3,1438.1454605992758,331.1146349193984
2024-05-02,Germany,Store B,Clothing,Clothing Product 2,12,5888.640514672486,1469.7814758423783
2024-02-26,Canada,Store D,Clothing,Clothing Product 2,2,417.80043356735536,105.76312901602786
2024-06-08,France,Store D,Electronics,Electronics Product 4,1,318.0822093540055,28.040834295972385
2024-05-06,Germany,Store B,Clothing,Clothing Product 7,3,1067.84797307663,173.56218330320522
2024-08-12,France,Store D,Sports,Sports Product 8,19,8724.316831314918,479.30525142983424
2024-04-04,France,Store E,Sports,Sports Product 7,12,4420.43845864984,569.7034900660117
2024-11-06,France,Store E,Clothing,Clothing Product 8,1,305.63588236367093,24.11171039652927
2024-01-06,USA,Store B,Sports,Sports Product 7,14,634.5085053020814,92.48110857612527
2024-09-21,France,Store E,Sports,Sports Product 2,1,260.6274763357712,44.068394601660465
2024-08-21,Canada,Store C,Beauty,Beauty Product 1,17,5166.559807120214,1118.7307875105093
2024-10-14,France,Store E,Electronics,Electronics Product 4,5,635.6030412057082,85.38497996823857
2024-01-16,USA,Store A,Sports,Sports Product 2,7,1794.3488171934512,395.78006260561443
2024-05-19,France,Store B,Home,Home Product 9,6,2228.1962353515923,522.6071363079088
2024-10-23,USA,Store B,Beauty,Beauty Product 6,17,2321.5680780837542,340.1524478995915
2024-07-13,Germany,Store D,Home,Home Product 8,5,199.15457663215366,33.288843818245915
2024-07-04,Canada,Store D,Sports,Sports Product 5,10,4565.617228405198,1097.9521331703468
2024-05-04,USA,Store D,Home,Home Product 6,12,2214.0692975761285,482.06466901457765
2024-01-17,UK,Store A,Clothing,Clothing Product 7,9,1986.6203057207017,335.50086097526395
2024-01-26,UK,Store E,Clothing,Clothing Product 3,8,3813.5901021936934,201.87259132835726
2024-07-31,Germany,Store B,Electronics,Electronics Product 5,19,2478.7562146158643,569.8148257925109
2024-01-01,France,Store E,Home,Home Product 6,14,4528.906110277831,961.9634195635609
2024-10-17,Canada,Store D,Beauty,Beauty Product 6,9,3727.0893636063142,709.9723770625878
2024-09-21,Germany,Store B,Electronics,Electronics Product 4,1,128.43559529645688,33.18485830044755
2024-12-08,France,Store D,Electronics,Electronics Product 3,17,4449.108965302833,1163.4071965959063
2024-02-07,Germany,Store A,Beauty,Beauty Product 4,7,1403.1799951935075,388.89753650949996
2024-08-20,France,Store B,Sports,Sports Product 9,6,495.7433276282736,123.37729877476032
2024-09-16,France,Store D,Beauty,Beauty Product 5,12,3056.402151643226,500.6016479409697
2024-11-03,UK,Store D,Sports,Sports Product 6,19,8664.365804749978,1552.8786606730237
2024-09-17,Germany,Store D,Home,Home Product 2,18,804.3070481530584,208.44174704641748
2024-08-25,France,Store A,Electronics,Electronics Product 6,7,1618.4839139830347,401.0090473648222
2024-04-15,Canada,Store E,Sports,Sports Product 3,15,3973.252165715396,613.5340665401643
2024-09-03,Canada,Store E,Sports,Sports Product 5,18,3568.944756958604,568.2155693988881
2024-10-30,Germany,Store E,Clothing,Clothing Product 8,19,1565.6740510619466,390.49355514276635
2024-12-08,USA,Store A,Beauty,Beauty Product 4,10,3412.0242596478947,817.2826064531869
2024-02-07,UK,Store E,Beauty,Beauty Product 9,11,3395.0050007370746,840.8685117889332
2024-11-03,UK,Store E,Home,Home Product 7,3,452.1694375133427,100.93818027056835
2024-12-08,Canada,Store A,Beauty,Beauty Product 2,10,496.3320756976261,72.9298867209865
2024-02-15,UK,Store B,Electronics,Electronics Product 5,4,899.3850274636683,182.18755372884377
2024-07-28,Germany,Store D,Home,Home Product 2,14,3610.8041854566436,1074.5325906295432
2024-04-02,USA,Store D,Electronics,Electronics Product 7,11,167.688918826397,38.09313518750017
2024-08-07,Germany,Store A,Home,Home Product 7,6,466.25359670016235,116.50272057389023
2024-09-12,Canada,Store E,Home,Home Product 5,10,1087.5809049161512,57.34723793268913
2024-05-16,UK,Store C,Clothing,Clothing Product 4,9,2387.2249610626177,307.94898200030485
2024-08-18,Germany,Store E,Electronics,Electronics Product 8,10,2620.1114746444737,308.1152619505953
2024-11-01,USA,Store C,Clothing,Clothing Product 3,16,2866.7588687838415,457.2770792650121
2024-07-20,France,Store D,Electronics,Electronics Product 2,13,247.87759159780995,57.1806196894747
2024-03-06,UK,Store A,Electronics,Electronics Product 2,2,184.84293671689682,47.054544549505344
2024-02-07,UK,Store E,Clothing,Clothing Product 6,14,2961.0647084692373,198.43021893082422
2024-06-03,France,Store A,Electronics,Electronics Product 2,8,232.48143474154563,58.32577719240778
2024-04-14,UK,Store E,Clothing,Clothing Product 2,10,3655.326372627446,434.95233679727056
2024-09-11,Germany,Store E,Sports,Sports Product 4,17,2257.1240453680857,566.0196964023625
2024-01-16,Canada,Store E,Clothing,Clothing Product 7,4,62.34088731445027,8.679215575745626
2024-03-19,UK,Store C,Home,Home Product 5,3,1365.2189344685344,389.4783229491595
2024-01-13,Canada,Store A,Electronics,Electronics Product 2,19,4234.26996429305,647.9711114847561
2024-04-11,Canada,Store D,Home,Home Product 7,9,641.0108392999795,121.30084486071128
2024-05-31,Germany,Store B,Home,Home Product 9,10,1245.4691693623001,107.30552366479087
2024-06-26,France,Store C,Electronics,Electronics Product 2,3,161.56696236867265,14.258265413739581
2024-03-27,UK,Store D,Electronics,Electronics Product 1,18,5124.313766119443,845.5117976098531
2024-03-28,USA,Store A,Electronics,Electronics Product 6,18,4544.006336507423,747.6793488931817
2024-01-29,UK,Store B,Electronics,Electronics Product 6,1,491.38333900877234,87.93441059494465
2024-12-28,Germany,Store B,Electronics,Electronics Product 8,7,1749.95319364636,401.9081955839314
2024-11-16,Germany,Store A,Beauty,Beauty Product 5,13,345.1738319146972,75.88722518729892
2024-04-09,France,Store C,Electronics,Electronics Product 2,4,1518.9744924032846,289.8186621171221
2024-04-24,Canada,Store E,Electronics,Electronics Product 4,14,1186.5524391820334,171.8334026977913
2024-07-28,USA,Store E,Sports,Sports Product 7,13,3685.0502508168543,1074.273700024924
2024-12-08,UK,Store E,Electronics,Electronics Product 7,18,2205.8717661749465,314.93365291743964
2024-03-14,USA,Store D,Sports,Sports Product 6,4,1910.6817170453858,259.1208283936193
2024-05-14,Canada,Store A,Sports,Sports Product 7,13,3955.994311563525,444.1623914531336
2024-09-25,Canada,Store C,Electronics,Electronics Product 7,1,77.69388723805926,13.003879530872187
2024-12-15,USA,Store A,Beauty,Beauty Product 5,19,8049.382785388361,1618.1592926499634
2024-03-18,Germany,Store B,Beauty,Beauty Product 3,12,5031.229881800022,583.8833870804212
2024-05-04,Canada,Store D,Sports,Sports Product 6,9,420.19245677143283,123.5448559160307
2024-02-07,UK,Store C,Home,Home Product 5,1,425.11552797285015,32.84067512630367
2024-09-25,USA,Store B,Electronics,Electronics Product 1,1,441.69277857340677,71.01266751495429
2024-11-05,Canada,Store E,Electronics,Electronics Product 3,1,381.47673406908143,107.98769046003862
2024-04-15,Germany,Store E,Electronics,Electronics Product 7,19,669.0478489777367,127.87044787326988
2024-02-13,USA,Store E,Home,Home Product 4,18,8117.782765193146,864.2078828519733
2024-08-12,Germany,Store A,Beauty,Beauty Product 3,7,2086.5691463000467,600.43383874779
2024-08-29,UK,Store B,Electronics,Electronics Product 9,17,7076.287550942743,1161.4237478390012
2024-06-01,France,Store C,Clothing,Clothing Product 2,15,4881.537984279055,1246.477629253779
2024-01-24,USA,Store B,Clothing,Clothing Product 4,7,2372.1848142523177,441.30423431252876
2024-05-03,UK,Store C,Home,Home Product 9,7,2513.5848271986542,329.44398056949336
2024-10-11,Germany,Store D,Clothing,Clothing Product 5,17,4503.987047929599,562.6348053389092
2024-12-13,Germany,Store D,Electronics,Electronics Product 6,7,3347.992033259896,588.1674573885641
2024-09-17,Germany,Store C,Sports,Sports Product 5,11,3500.1857917369975,793.670771943908
2024-05-25,USA,Store B,Clothing,Clothing Product 5,7,232.3051638120629,65.78222921688948
2024-07-09,UK,Store C,Beauty,Beauty Product 6,2,953.6606527070106,74.22307091313151
2024-06-13,Germany,Store C,Beauty,Beauty Product 6,16,7449.568497595857,823.2572510674665
2024-03-11,Germany,Store E,Home,Home Product 1,9,1429.997602407115,203.218789277481
2024-07-19,France,Store C,Home,Home Product 9,15,4046.5733128482966,672.4028145277429
2024-12-20,UK,Store E,Electronics,Electronics Product 7,11,3502.2261203336675,285.75766093148457
2024-01-12,UK,Store E,Clothing,Clothing Product 9,16,6006.971447628705,1446.1310529467175
2024-02-21,France,Store C,Electronics,Electronics Product 3,13,5166.478512006686,902.77895461426
2024-09-12,Germany,Store A,Sports,Sports Product 3,16,4075.0123451334116,1032.2532442853365
2024-10-28,Canada,Store B,Electronics,Electronics Product 4,4,1349.5573165410754,355.14676940314615
2024-12-25,Germany,Store C,Electronics,Electronics Product 2,15,5942.487822309785,1161.460022497149
2024-10-26,Canada,Store D,Sports,Sports Product 2,4,1798.2068095090203,224.4391096720827
2024-01-09,Germany,Store C,Home,Home Product 3,5,1961.9201449717764,297.47261439972283
2024-05-19,UK,Store C,Electronics,Electronics Product 6,14,5347.203065471904,1149.5341978248382
2024-04-09,UK,Store D,Clothing,Clothing Product 6,17,1928.646091396055,256.93493571074475
2024-05-16,Canada,Store E,Clothing,Clothing Product 8,15,4018.362114583553,910.0996111945384
2024-12-24,USA,Store E,Electronics,Electronics Product 2,18,1788.6040897044136,321.5967591932429
2024-01-22,USA,Store A,Sports,Sports Product 2,5,1953.9346722458597,111.50138647577351
2024-05-24,Germany,Store C,Electronics,Electronics Product 9,18,5100.562494815704,337.03829189285017
2024-06-09,France,Store C,Home,Home Product 9,17,2110.7481884698814,212.161804113214
2024-09-05,Germany,Store B,Clothing,Clothing Product 5,14,1067.6469638313092,208.24936989045267
2024-06-23,Canada,Store E,Clothing,Clothing Product 4,1,80.57658226381209,4.873297622148908
2024-03-28,Canada,Store C,Sports,Sports Product 5,1,428.91453613605347,107.49181513282038
2024-02-02,UK,Store B,Clothing,Clothing Product 7,12,4588.670273812065,555.3387903998444
2024-09-27,Germany,Store A,Electronics,Electronics Product 4,1,392.14972881002103,88.9648037068722
2024-10-09,France,Store B,Beauty,Beauty Product 3,4,1396.3187172581347,315.72816629085526
2024-08-13,Germany,Store E,Electronics,Electronics Product 9,11,1106.6814172596687,304.2040694174206
2024-04-21,Germany,Store E,Beauty,Beauty Product 7,10,795.2408758063292,146.72290152324788
2024-03-22,Germany,Store A,Beauty,Beauty Product 9,8,1547.2882600079438,149.5882092603496
2024-07-31,USA,Store C,Beauty,Beauty Product 2,8,3013.4602728813684,386.83432223925087
2024-10-30,France,Store B,Electronics,Electronics Product 6,10,4389.94760393201,745.4426521843546
2024-01-08,Germany,Store C,Home,Home Product 6,13,1843.850559617472,541.3462295232969
2024-05-13,USA,Store C,Clothing,Clothing Product 8,13,4654.13778497525,282.0424168467631
2024-04-27,Germany,Store C,Electronics,Electronics Product 3,6,1891.6497340931182,222.86572210552887
2024-03-24,France,Store D,Beauty,Beauty Product 6,6,635.4669072850538,48.484279465873755
2024-09-14,UK,Store A,Electronics,Electronics Product 1,19,6256.99041334697,1523.0848312678945
2024-08-30,USA,Store C,Sports,Sports Product 7,8,1142.5286959509274,206.85649653120686
2024-08-24,Canada,Store A,Sports,Sports Product 6,8,1859.7702554372977,421.5813881303393
2024-05-29,Canada,Store C,Electronics,Electronics Product 1,12,5020.9151461285455,417.3123487607606
2024-01-21,USA,Store B,Beauty,Beauty Product 7,12,3033.066555687524,844.084704968065
2024-05-13,Canada,Store B,Clothing,Clothing Product 5,10,198.5744229131259,25.91386551847544
2024-04-05,Canada,Store A,Clothing,Clothing Product 1,7,3264.451516277234,573.9719203308082
2024-01-13,Canada,Store C,Sports,Sports Product 8,19,7669.7137310580365,1886.3581658090175
2024-01-01,France,Store A,Beauty,Beauty Product 2,7,1789.2688165575737,191.4857741609339
2024-05-29,Canada,Store A,Electronics,Electronics Product 1,2,855.4027055899443,113.69344868953281
2024-04-26,UK,Store D,Sports,Sports Product 7,6,2623.7802825493136,363.6522699755396
2024-05-31,France,Store C,Clothing,Clothing Product 5,2,334.25536869066366,67.05698088325823
2024-03-04,USA,Store D,Electronics,Electronics Product 6,5,1262.9764004863434,333.2202854606037
2024-05-29,Germany,Store C,Clothing,Clothing Product 9,16,4901.1067455939265,1384.8070693748655
2024-11-12,USA,Store E,Beauty,Beauty Product 4,7,1775.8529747475839,235.06430232326633
2024-12-29,France,Store E,Sports,Sports Product 9,15,4653.163035380116,692.4089470215814
2024-01-12,Canada,Store D,Home,Home Product 2,16,1684.0883512902458,117.04349447560817
2024-03-30,Germany,Store E,Beauty,Beauty Product 8,12,1889.7731884435116,118.29636224581537
2024-03-23,Germany,Store D,Sports,Sports Product 7,10,4596.471912559765,1358.335551728263
2024-09-06,Germany,Store E,Home,Home Product 4,6,835.6720653446874,220.66509602288176
2024-02-02,France,Store D,Beauty,Beauty Product 3,6,745.7434774006979,152.60005484971714
2024-05-28,USA,Store E,Beauty,Beauty Product 6,13,843.1161680997869,202.9989005605146
2024-05-07,UK,Store A,Electronics,Electronics Product 2,13,3775.3186759356045,358.2034777107836
2024-04-09,Germany,Store A,Clothing,Clothing Product 4,12,4791.888177887715,571.4692475575163
2024-12-27,USA,Store A,Electronics,Electronics Product 3,1,409.3308950068661,94.73023949385818
2024-11-23,USA,Store C,Electronics,Electronics Product 9,16,4768.330855750077,1264.8831686452063
2024-07-30,UK,Store B,Sports,Sports Product 4,14,5207.4461895076965,823.4800577167521
2024-03-14,UK,Store D,Clothing,Clothing Product 6,4,1843.0301517975765,370.3438837901479
2024-04-05,France,Store B,Home,Home Product 7,1,171.6715891429622,14.298532047140327
2024-04-01,UK,Store A,Sports,Sports Product 2,5,1338.2909897509435,347.4777287876342
2024-11-25,UK,Store D,Beauty,Beauty Product 5,16,984.4837687418647,100.03666616750797
2024-11-23,Germany,Store D,Electronics,Electronics Product 9,10,4268.296463546138,990.7164691437059
2024-06-23,USA,Store C,Clothing,Clothing Product 7,14,798.2734099878351,70.15652994697041
2024-08-12,UK,Store B,Clothing,Clothing Product 3,1,246.66461532549727,69.0204590356211
2024-11-10,Canada,Store B,Sports,Sports Product 6,8,1513.4981423574534,355.4066148862737
2024-06-23,France,Store E,Sports,Sports Product 4,8,602.0948272397953,104.25055545321639
2024-02-25,UK,Store D,Electronics,Electronics Product 2,5,2329.3192413460433,175.5153769009697
2024-09-25,UK,Store A,Clothing,Clothing Product 6,13,4235.787349383733,974.1623433016949
2024-02-04,UK,Store E,Beauty,Beauty Product 3,15,279.19606181096117,58.34992084002056
2024-04-28,UK,Store E,Sports,Sports Product 7,12,268.5602891731887,77.21949328598082
2024-02-25,France,Store D,Beauty,Beauty Product 1,8,2755.4587513909414,157.0137917264147
2024-11-04,Germany,Store E,Clothing,Clothing Product 5,19,615.6835093648284,151.3597545038424
2024-12-22,Germany,Store D,Electronics,Electronics Product 5,9,1776.0944762644294,182.79388498070034
2024-11-11,France,Store D,Clothing,Clothing Product 4,9,3306.8884736342234,578.7418048079201
2024-04-14,UK,Store E,Electronics,Electronics Product 9,13,2749.6789931299527,523.2123036710739
2024-06-24,USA,Store A,Electronics,Electronics Product 6,10,2731.163206676887,703.8927487245305
2024-04-15,UK,Store E,Sports,Sports Product 8,9,3169.551147106893,710.3722353641485
2024-03-20,USA,Store B,Home,Home Product 4,17,2383.942106422304,442.2232123500584
2024-06-11,Canada,Store D,Beauty,Beauty Product 4,14,3915.6928885191264,449.9197399955024
2024-09-23,Germany,Store A,Sports,Sports Product 7,5,1317.995473134617,285.7599050863924
2024-02-20,Germany,Store C,Electronics,Electronics Product 7,12,380.4307267652056,54.43011358728616
2024-10-05,USA,Store C,Home,Home Product 4,2,293.94927402312203,28.165150314785777
2024-10-29,Canada,Store E,Electronics,Electronics Product 6,8,872.2526933017141,191.71682638063103
2024-03-15,Germany,Store C,Clothing,Clothing Product 3,1,154.80928368273305,16.92842854032732
2024-12-14,Canada,Store B,Clothing,Clothing Product 9,15,3033.371266229978,293.4374114312174
2024-05-06,Germany,Store E,Sports,Sports Product 6,3,1000.848227389532,298.4317594551379
2024-09-02,USA,Store E,Sports,Sports Product 3,17,5175.48961867225,886.9726339896154
2024-11-07,Germany,Store A,Electronics,Electronics Product 1,1,67.58736974980967,5.112853200908881
2024-08-21,Germany,Store D,Sports,Sports Product 4,9,4144.775247057449,648.7963336033652
2024-06-03,USA,Store E,Sports,Sports Product 5,12,3184.7915111253988,229.1221345594605
2024-03-13,France,Store E,Clothing,Clothing Product 9,6,2105.490765003796,499.7817545244575
2024-05-16,France,Store E,Clothing,Clothing Product 6,8,3887.8615015458845,232.45254545314396
2024-09-30,Germany,Store A,Home,Home Product 8,17,4229.8427091977765,497.28406824012063
2024-02-13,France,Store E,Sports,Sports Product 8,19,3782.0471740336266,619.6868859039652
2024-09-03,UK,Store D,Clothing,Clothing Product 1,1,154.71952614058114,16.556149843317158
2024-05-28,France,Store D,Clothing,Clothing Product 9,3,913.0200192606303,87.7250990797495
2024-02-25,Canada,Store E,Clothing,Clothing Product 7,11,2407.318445109488,302.27818371030196
2024-06-24,UK,Store A,Home,Home Product 6,9,2980.0261813235516,460.63011215657326
2024-12-21,France,Store C,Sports,Sports Product 5,6,2630.9378578039614,541.2547836905992
2024-09-13,UK,Store E,Beauty,Beauty Product 2,14,3363.6670668013053,286.2553042579408
2024-10-27,UK,Store E,Clothing,Clothing Product 4,10,3439.972751895727,531.9890593117381
2024-03-03,France,Store B,Electronics,Electronics Product 9,14,5722.265661312319,1169.5903902564341
2024-11-09,Canada,Store A,Electronics,Electronics Product 4,9,3344.8773490629505,708.3348887726117
2024-03-03,Canada,Store D,Beauty,Beauty Product 4,16,7971.73819281421,2086.169093604061
2024-10-20,UK,Store A,Clothing,Clothing Product 9,11,1236.3928113863858,244.37654428332166
2024-01-29,France,Store A,Beauty,Beauty Product 3,1,343.24033871626705,36.44916438574481
2024-02-09,Canada,Store E,Sports,Sports Product 4,1,406.58079300278905,102.73263147828499
